PLAYER_ID,PLAYER_NAME,GP,MIN,MIN_TOT,PTS,PTS_TOT,REB,REB_TOT,AST,AST_TOT,STL,STL_TOT,BLK,BLK_TOT,FG_PCT,FG3_PCT,USG_PCT,IS_CASSPI
101107,Marvin Williams,81,28.9,2338.165,11.7,948,6.4,521,1.4,110,0.7,58,1.0,77,0.452,0.402,0.166,False
203486,Mason Plumlee,82,25.4,2083.5133333333333,9.1,749,7.7,628,2.8,226,0.8,68,1.0,85,0.516,0.0,0.171,False
2440,Matt Barnes,76,28.8,2190.153333333333,10.0,758,5.5,420,2.1,163,1.0,78,0.8,57,0.381,0.322,0.175,False
2588,Matt Bonner,30,6.9,205.91166666666666,2.5,76,0.9,27,0.3,9,0.2,6,0.0,1,0.509,0.441,0.14,False
203521,Matthew Dellavedova,76,24.6,1867.3333333333333,7.5,569,2.1,162,4.4,337,0.6,44,0.1,9,0.405,0.41,0.155,False
203090,Maurice Harkless,78,18.7,1457.045,6.4,498,3.6,280,0.9,67,0.6,49,0.4,35,0.474,0.279,0.153,False
1897,Metta World Peace,35,16.9,589.8766666666667,5.0,176,2.5,89,0.8,27,0.6,22,0.3,11,0.311,0.31,0.162,False
203086,Meyers Leonard,61,21.8,1332.5933333333332,8.4,511,5.1,314,1.5,92,0.1,8,0.3,18,0.448,0.377,0.174,False
201563,Michael Beasley,20,18.1,362.58666666666664,12.8,255,4.9,98,0.8,16,0.6,11,0.5,9,0.522,0.333,0.284,False
203487,Michael Carter-Williams,54,30.5,1649.3033333333333,11.5,623,5.1,276,5.2,281,1.5,80,0.8,41,0.452,0.273,0.206,False
203077,Michael Kidd-Gilchrist,7,29.2,204.74166666666667,12.7,89,6.4,45,1.3,9,0.4,3,0.4,3,0.541,0.429,0.173,False
201144,Mike Conley,56,31.4,1760.5116666666668,15.3,857,2.9,164,6.1,342,1.2,67,0.3,16,0.422,0.363,0.225,False
2399,Mike Dunleavy,31,22.7,702.6366666666667,7.2,222,2.7,83,1.3,39,0.5,14,0.3,10,0.41,0.394,0.141,False
2034,Mike Miller,47,7.9,372.96,1.3,63,1.1,53,0.9,40,0.3,13,0.1,4,0.355,0.365,0.089,False
203488,Mike Muscala,60,9.4,564.8916666666667,3.3,195,2.0,117,0.6,34,0.2,13,0.5,27,0.5,0.308,0.152,False
203118,Mike Scott,75,15.3,1146.2233333333334,6.2,464,2.7,206,1.0,78,0.3,25,0.2,17,0.468,0.392,0.171,False
203101,Miles Plumlee,61,14.3,869.8966666666666,5.1,314,3.8,232,0.3,16,0.3,21,0.8,50,0.601,0.0,0.151,False
203141,Mirza Teletovic,79,21.3,1685.4766666666667,12.2,965,3.8,302,1.1,89,0.4,32,0.3,21,0.427,0.393,0.229,False
203956,Mitch McGary,20,3.6,72.45,1.3,26,0.9,18,0.2,3,0.1,1,0.1,2,0.478,0.0,0.192,False
2590,Mo Williams,41,18.2,747.7783333333333,8.2,338,1.8,72,2.4,98,0.3,14,0.1,5,0.437,0.353,0.222,False
101145,Monta Ellis,81,33.8,2733.9683333333332,13.8,1121,3.3,271,4.7,383,1.9,150,0.5,37,0.427,0.309,0.208,False
1626149,Montrezl Harrell,39,9.7,378.6116666666667,3.6,140,1.7,65,0.4,17,0.3,11,0.3,11,0.644,0.0,0.141,False
1626167,Myles Turner,60,22.8,1367.185,10.3,619,5.5,332,0.7,41,0.4,25,1.4,86,0.498,0.214,0.207,False
101126,Nate Robinson,2,11.6,23.296666666666667,0.0,0,0.0,0,2.0,4,0.5,1,0.0,0,0.0,0.0,0.018,False
1737,Nazr Mohammed,5,3.9,19.458333333333332,1.6,8,0.8,4,0.0,0,0.0,0,0.0,0,0.6,0.0,0.2,False
202357,Nemanja Bjelica,60,17.9,1074.8033333333333,5.1,308,3.5,210,1.4,82,0.4,26,0.4,21,0.468,0.384,0.123,False
2403,Nene,57,19.2,1093.91,9.2,525,4.5,259,1.7,97,0.9,54,0.5,26,0.544,0.0,0.218,False
203457,Nerlens Noel,67,29.3,1965.245,11.1,747,8.1,542,1.8,122,1.8,118,1.5,100,0.521,0.5,0.187,False
2555,Nick Collison,59,11.9,699.2783333333333,2.1,123,2.9,171,0.9,52,0.3,15,0.3,16,0.459,0.0,0.105,False
201156,Nick Young,54,19.1,1033.41,7.3,392,1.8,97,0.6,34,0.4,23,0.1,7,0.339,0.325,0.182,False
201587,Nicolas Batum,70,35.0,2447.56,14.9,1046,6.1,428,5.8,403,0.9,65,0.6,43,0.426,0.348,0.209,False
203917,Nik Stauskas,73,24.8,1809.05,8.5,617,2.5,183,1.9,138,0.6,44,0.3,20,0.385,0.326,0.163,False
203999,Nikola Jokić,80,21.7,1732.5516666666667,10.0,796,7.0,560,2.4,189,1.0,79,0.6,50,0.512,0.333,0.194,False
202703,Nikola Mirotic,66,24.9,1646.11,11.8,777,5.5,362,1.5,100,0.9,58,0.7,46,0.407,0.39,0.209,False
201593,Nikola Pekovic,12,13.0,156.315,4.5,54,1.8,21,0.9,11,0.1,1,0.0,0,0.38,0.0,0.204,False
202696,Nikola Vučević,65,31.3,2036.8216666666667,18.2,1181,8.9,576,2.8,179,0.8,53,1.1,70,0.51,0.222,0.265,False
203943,Noah Vonleh,78,15.0,1173.4933333333333,3.6,283,3.9,305,0.4,30,0.3,27,0.3,26,0.421,0.239,0.13,False
1626181,Norman Powell,49,14.8,725.2266666666667,5.6,273,2.3,111,1.0,47,0.6,29,0.2,10,0.424,0.404,0.174,False
202708,Norris Cole,45,26.6,1198.3133333333333,10.6,477,3.4,151,3.7,167,0.8,37,0.1,5,0.405,0.324,0.212,False
201564,O.J. Mayo,41,26.6,1089.6766666666667,7.8,321,2.6,105,2.9,118,1.2,48,0.2,8,0.371,0.321,0.165,False
201600,Omer Asik,68,17.3,1178.1733333333334,4.0,269,6.1,414,0.4,26,0.3,21,0.3,23,0.533,0.0,0.114,False
203111,Orlando Johnson,7,14.5,101.71,3.7,26,2.1,15,0.3,2,0.4,3,0.4,3,0.265,0.2,0.167,False
203490,Otto Porter Jr.,75,30.3,2275.8733333333334,11.6,871,5.2,391,1.6,120,1.4,105,0.4,32,0.473,0.367,0.159,False
200782,P.J. Tucker,82,31.0,2539.5983333333334,8.0,652,6.2,512,2.2,177,1.3,106,0.2,20,0.411,0.33,0.125,False
203798,PJ Hairston,66,19.9,1313.12,6.2,410,2.6,174,0.6,38,0.5,32,0.2,11,0.355,0.29,0.161,False
203143,Pablo Prigioni,59,13.9,822.6366666666667,2.5,145,1.9,114,2.2,130,0.9,53,0.0,1,0.374,0.295,0.108,False
1626192,Pat Connaughton,34,4.2,143.46666666666667,1.1,36,0.9,32,0.3,10,0.1,2,0.0,0,0.265,0.238,0.178,False
201976,Patrick Beverley,71,28.7,2040.6483333333333,9.9,700,3.5,250,3.4,239,1.3,94,0.4,26,0.434,0.4,0.153,False
202335,Patrick Patterson,79,25.6,2019.5583333333334,6.9,543,4.3,342,1.2,94,0.7,53,0.4,32,0.414,0.362,0.127,False
201988,Patty Mills,81,20.5,1662.06,8.5,690,2.0,158,2.8,226,0.7,59,0.1,6,0.425,0.384,0.189,False
2200,Pau Gasol,72,31.8,2291.358333333333,16.5,1187,11.0,793,4.1,294,0.6,42,2.0,146,0.469,0.348,0.244,False
202331,Paul George,81,34.8,2818.9333333333334,23.1,1874,7.0,563,4.1,329,1.9,152,0.4,29,0.418,0.371,0.296,False
200794,Paul Millsap,81,32.7,2646.9166666666665,17.1,1385,9.0,732,3.3,265,1.8,147,1.7,139,0.47,0.319,0.238,False
1718,Paul Pierce,68,18.1,1230.6133333333332,6.1,417,2.7,186,1.0,71,0.5,33,0.3,17,0.363,0.31,0.177,False
203515,Phil Pressey,23,12.3,283.4433333333333,3.3,77,1.3,31,3.3,75,0.8,18,0.2,4,0.385,0.222,0.174,False
203112,Quincy Acy,59,14.8,875.8933333333333,5.2,307,3.2,188,0.5,27,0.5,29,0.4,24,0.556,0.388,0.128,False
1626154,RJ Hunter,36,8.7,314.5683333333333,2.7,97,1.0,37,0.4,13,0.4,14,0.1,4,0.367,0.302,0.15,False
200765,Rajon Rondo,72,35.2,2536.6883333333335,11.9,859,6.0,435,11.7,839,2.0,141,0.1,10,0.454,0.365,0.186,False
1626176,Rakeem Christmas,1,6.1,6.1,4.0,4,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.143,False
201196,Ramon Sessions,82,20.3,1667.035,9.9,810,2.5,203,2.9,239,0.6,46,0.1,5,0.473,0.324,0.214,False
200751,Randy Foye,81,20.3,1641.505,5.9,474,1.9,156,2.0,161,0.5,39,0.4,29,0.351,0.3,0.157,False
1626173,Rashad Vaughn,70,14.3,1000.6933333333334,3.1,217,1.3,88,0.6,39,0.4,29,0.2,16,0.305,0.293,0.13,False
2446,Rasual Butler,46,9.4,431.51166666666666,2.7,124,1.2,56,0.5,24,0.3,13,0.5,23,0.471,0.306,0.123,False
203526,Raul Neto,81,18.5,1498.6016666666667,5.9,476,1.5,120,2.1,174,0.8,62,0.0,2,0.431,0.395,0.172,False
203492,Ray McCallum,41,11.6,474.38166666666666,3.3,137,1.1,47,1.5,60,0.3,12,0.2,7,0.377,0.357,0.164,False
101109,Raymond Felton,80,27.4,2191.995,9.5,763,3.2,258,3.6,284,0.9,68,0.2,15,0.406,0.282,0.179,False
203493,Reggie Bullock Jr.,37,11.6,428.845,3.3,122,1.8,68,0.7,27,0.3,10,0.1,2,0.439,0.415,0.113,False
202704,Reggie Jackson,79,30.7,2424.2116666666666,18.8,1489,3.2,253,6.2,492,0.7,59,0.1,11,0.434,0.353,0.283,False
2210,Richard Jefferson,74,17.9,1325.625,5.5,410,1.7,128,0.8,59,0.4,33,0.2,14,0.458,0.382,0.133,False
1626158,Richaun Holmes,51,13.8,702.0016666666667,5.6,287,2.6,135,0.6,33,0.4,19,0.8,40,0.514,0.182,0.171,False
201937,Ricky Rubio,76,30.6,2322.62,10.1,766,4.3,326,8.7,658,2.1,162,0.1,10,0.374,0.326,0.173,False
203496,Robert Covington,67,28.4,1903.0533333333333,12.8,858,6.3,419,1.4,97,1.6,105,0.6,40,0.385,0.353,0.209,False
203135,Robert Sacre,25,12.8,320.09,3.5,87,2.9,72,0.6,14,0.2,4,0.4,10,0.413,0.0,0.139,False
201577,Robin Lopez,82,27.1,2218.94,10.3,842,7.3,602,1.4,114,0.2,16,1.6,129,0.539,0.0,0.174,False
203918,Rodney Hood,79,32.2,2541.016666666667,14.5,1149,3.4,267,2.7,213,0.9,73,0.2,16,0.42,0.359,0.215,False
201155,Rodney Stuckey,58,22.0,1275.4633333333334,8.9,517,2.7,156,2.4,142,0.7,43,0.1,8,0.413,0.241,0.202,False
1626178,Rondae Hollis-Jefferson,29,21.2,615.4566666666667,5.8,167,5.3,154,1.5,43,1.3,39,0.6,16,0.457,0.286,0.131,False
101179,Ronnie Price,62,19.5,1211.1833333333334,5.3,331,1.6,99,2.4,147,1.2,74,0.2,13,0.384,0.347,0.135,False
201579,Roy Hibbert,81,23.2,1877.87,5.9,481,4.9,398,1.2,95,0.4,32,1.4,110,0.443,0.0,0.13,False
200752,Rudy Gay,70,34.0,2378.71,17.2,1204,6.5,456,1.7,120,1.4,100,0.7,51,0.463,0.344,0.222,False
203497,Rudy Gobert,61,31.7,1932.0733333333333,9.1,557,11.0,668,1.5,91,0.7,45,2.2,135,0.559,0.0,0.143,False
203893,Russ Smith,15,4.4,66.185,1.5,23,0.6,9,0.7,11,0.3,5,0.1,1,0.318,0.2,0.219,False
201566,Russell Westbrook,80,34.4,2749.4683333333332,23.5,1878,7.8,626,10.4,834,2.0,163,0.3,20,0.454,0.296,0.311,False
201583,Ryan Anderson,66,30.4,2008.13,17.0,1124,6.0,396,1.1,73,0.6,38,0.4,25,0.427,0.366,0.238,False
200797,Ryan Hollins,37,12.4,459.67333333333335,3.4,124,2.6,98,0.3,10,0.2,6,0.6,21,0.62,0.0,0.116,False
203527,Ryan Kelly,36,13.1,469.8066666666667,4.2,152,3.4,121,0.6,20,0.4,13,0.3,10,0.369,0.135,0.173,False
1626257,Salah Mejri,34,11.7,397.23,3.7,125,3.6,123,0.3,10,0.2,8,1.1,36,0.628,0.0,0.138,False
1626155,Sam Dekker,3,2.0,6.148333333333333,0.0,0,0.3,1,0.0,0,0.3,1,0.0,0,0.0,0.0,0.0,False
201619,Sasha Kaun,25,3.8,95.395,0.9,23,1.0,26,0.1,3,0.2,4,0.2,5,0.529,0.0,0.119,False
2756,Sasha Vujacic,61,14.9,908.3916666666667,4.9,296,2.4,149,1.4,84,0.6,34,0.1,5,0.383,0.364,0.159,False
203930,Sean Kilpatrick,31,19.9,616.175,11.1,345,1.8,56,0.9,29,0.4,12,0.1,2,0.456,0.342,0.227,False
201586,Serge Ibaka,78,32.1,2500.2933333333335,12.6,983,6.8,533,0.8,66,0.5,38,1.9,148,0.479,0.326,0.174,False
203508,Sergey Karasev,40,10.0,399.42333333333335,2.4,97,1.5,58,0.9,35,0.2,6,0.1,2,0.405,0.297,0.117,False
203552,Seth Curry,44,15.7,691.7433333333333,6.8,299,1.4,60,1.5,67,0.5,22,0.1,3,0.455,0.45,0.172,False
203498,Shabazz Muhammad,82,20.5,1681.985,10.5,863,3.3,267,0.6,52,0.3,24,0.1,7,0.465,0.289,0.222,False
203894,Shabazz Napier,55,10.9,599.865,3.7,203,1.0,55,1.8,97,0.4,23,0.0,1,0.338,0.327,0.196,False
203499,Shane Larkin,78,22.4,1750.6516666666666,7.3,566,2.3,180,4.4,342,1.2,95,0.2,12,0.442,0.361,0.172,False
2733,Shaun Livingston,78,19.5,1519.5333333333333,6.3,488,2.2,169,3.0,237,0.7,57,0.3,27,0.536,0.167,0.14,False
203963,Shayne Whittington,7,5.8,40.71666666666667,1.6,11,1.7,12,0.4,3,0.1,1,0.1,1,0.455,0.0,0.172,False
202714,Shelvin Mack,52,20.3,1057.9366666666667,8.6,448,2.5,128,3.6,187,0.7,34,0.1,3,0.439,0.312,0.229,False
203524,Solomon Hill,59,14.7,866.1666666666666,4.2,246,2.8,166,1.0,57,0.6,37,0.2,11,0.447,0.324,0.128,False
201603,Sonny Weems,43,11.6,498.355,2.5,107,1.2,53,1.1,49,0.2,10,0.0,1,0.382,0.366,0.129,False
203915,Spencer Dinwiddie,12,13.3,159.23,4.8,58,1.4,17,1.8,22,0.3,3,0.0,0,0.352,0.1,0.207,False
201150,Spencer Hawes,57,18.2,1035.0033333333333,6.0,340,4.3,244,1.9,109,0.4,22,0.5,27,0.405,0.373,0.168,False
1626169,Stanley Johnson,73,23.1,1687.0716666666667,8.1,593,4.2,306,1.6,118,0.8,55,0.2,12,0.375,0.307,0.191,False
201939,Stephen Curry,79,34.2,2699.975,30.1,2375,5.4,430,6.7,527,2.1,169,0.2,15,0.504,0.454,0.314,False
2581,Steve Blake,58,17.0,986.4,4.4,254,1.5,89,3.4,200,0.4,24,0.1,5,0.388,0.344,0.143,False
200779,Steve Novak,10,4.4,44.288333333333334,2.4,24,0.5,5,0.0,0,0.0,0,0.0,0,0.444,0.467,0.162,False
203500,Steven Adams,80,25.2,2014.3883333333333,8.0,636,6.7,533,0.8,62,0.5,42,1.1,89,0.613,0.0,0.125,False
204456,T.J. McConnell,81,19.8,1605.9416666666666,6.1,493,3.1,250,4.5,367,1.2,95,0.1,10,0.47,0.348,0.167,False
203933,T.J. Warren,47,22.8,1070.19,11.0,515,3.1,147,0.9,44,0.8,37,0.3,16,0.501,0.4,0.195,False
201959,Taj Gibson,73,26.5,1935.5583333333334,8.6,627,6.9,504,1.5,106,0.6,47,1.1,77,0.526,0.0,0.144,False
204028,Tarik Black,39,12.7,495.59,3.4,133,4.0,157,0.4,16,0.4,14,0.5,18,0.548,0.0,0.13,False
2419,Tayshaun Prince,77,19.0,1461.5616666666667,2.9,221,1.9,147,1.0,74,0.5,36,0.2,13,0.445,0.174,0.081,False
203093,Terrence Jones,50,20.9,1044.235,8.7,434,4.2,211,0.8,41,0.5,23,0.8,39,0.452,0.316,0.19,False
203082,Terrence Ross,73,23.9,1747.3766666666668,9.9,720,2.5,185,0.8,56,0.7,54,0.3,25,0.431,0.386,0.178,False
1626179,Terry Rozier,39,8.0,311.325,1.8,72,1.6,63,0.9,37,0.2,6,0.0,1,0.274,0.222,0.168,False
200757,Thabo Sefolosha,75,23.4,1757.665,6.4,480,4.5,334,1.4,107,1.1,85,0.5,37,0.507,0.341,0.121,False
201152,Thaddeus Young,73,33.0,2407.4183333333335,15.1,1102,9.0,660,1.9,136,1.5,112,0.5,37,0.514,0.233,0.217,False
203648,Thanasis Antetokounmpo,2,3.1,6.25,3.0,6,0.5,1,0.0,0,0.0,0,0.0,0,0.75,0.0,0.286,False
203080,Thomas Robinson,71,12.9,916.4483333333334,4.3,307,5.1,359,0.6,46,0.5,39,0.5,36,0.447,0.0,0.186,False
201168,Tiago Splitter,36,16.1,579.4733333333334,5.6,201,3.3,120,0.8,30,0.6,20,0.3,12,0.523,0.0,0.15,False
202353,Tibor Pleiss,12,6.8,81.54,2.0,24,1.3,15,0.2,2,0.1,1,0.2,2,0.44,0.0,0.186,False
1495,Tim Duncan,61,25.2,1536.4266666666667,8.6,522,7.3,447,2.7,163,0.8,47,1.3,78,0.488,0.0,0.171,False
204025,Tim Frazier,51,14.5,741.255,5.1,261,2.2,110,3.2,162,0.6,33,0.0,2,0.419,0.333,0.192,False
203501,Tim Hardaway Jr.,51,16.9,864.11,6.4,326,1.7,86,1.0,51,0.4,21,0.1,7,0.43,0.336,0.159,False
202389,Timofey Mozgov,76,17.4,1325.5883333333334,6.3,475,4.4,337,0.4,33,0.3,22,0.8,57,0.565,0.143,0.16,False
202699,Tobias Harris,76,33.1,2513.395,14.7,1116,6.7,510,2.2,169,0.9,65,0.5,40,0.469,0.335,0.192,False
201962,Toney Douglas,61,20.7,1262.2883333333334,8.7,531,2.3,143,2.6,157,1.1,70,0.1,5,0.411,0.399,0.189,False
2754,Tony Allen,64,25.3,1619.8216666666667,8.4,535,4.6,296,1.1,70,1.7,110,0.3,18,0.458,0.357,0.167,False
2225,Tony Parker,72,27.5,1980.4416666666666,11.9,857,2.4,176,5.3,379,0.8,54,0.2,11,0.493,0.415,0.211,False
203503,Tony Snell,64,20.3,1301.0133333333333,5.3,338,3.1,199,1.0,63,0.3,16,0.3,17,0.372,0.361,0.134,False
203100,Tony Wroten,8,18.0,144.3,8.4,67,2.6,21,2.5,20,0.4,3,0.0,0,0.338,0.176,0.32,False
2772,Trevor Ariza,81,35.3,2859.1216666666664,12.7,1025,4.5,366,2.3,188,2.0,160,0.3,26,0.416,0.371,0.156,False
202344,Trevor Booker,79,20.7,1632.0333333333333,5.9,463,5.7,452,1.1,83,0.7,59,0.5,41,0.49,0.293,0.141,False
203504,Trey Burke,64,21.3,1365.7916666666667,10.6,679,1.8,112,2.3,148,0.5,35,0.1,6,0.413,0.344,0.242,False
1626168,Trey Lyles,80,17.3,1382.3933333333334,6.1,488,3.7,299,0.7,59,0.3,26,0.2,18,0.438,0.383,0.178,False
202684,Tristan Thompson,82,27.7,2269.266666666667,7.8,643,9.0,738,0.8,62,0.5,38,0.6,51,0.588,0.0,0.114,False
203584,Troy Daniels,43,11.1,476.25666666666666,5.6,242,1.3,57,0.5,21,0.3,11,0.1,3,0.476,0.484,0.195,False
201951,Ty Lawson,66,21.4,1411.1916666666666,5.7,373,1.8,120,3.6,237,0.8,53,0.1,7,0.393,0.333,0.145,False
203898,Tyler Ennis,46,14.2,654.4783333333334,4.5,206,1.6,75,2.1,95,0.5,25,0.0,1,0.449,0.333,0.168,False
201946,Tyler Hansbrough,44,7.8,342.65833333333336,2.4,104,2.0,89,0.2,8,0.3,12,0.2,7,0.451,0.667,0.144,False
204020,Tyler Johnson,36,24.0,862.5566666666666,8.7,314,3.0,109,2.2,79,0.7,24,0.4,14,0.486,0.38,0.167,False
203092,Tyler Zeller,60,11.8,709.9383333333334,6.1,364,3.0,178,0.5,29,0.2,10,0.4,22,0.476,0.0,0.225,False
201936,Tyreke Evans,25,30.6,765.335,15.2,379,5.2,129,6.6,164,1.3,32,0.3,8,0.433,0.388,0.254,False
2199,Tyson Chandler,66,24.5,1617.9133333333334,7.2,472,8.7,576,1.0,64,0.5,36,0.7,44,0.583,0.0,0.126,False
1626145,Tyus Jones,37,15.5,572.72,4.2,156,1.3,47,2.9,108,0.8,31,0.1,3,0.359,0.302,0.151,False
2617,Udonis Haslem,37,7.0,259.53833333333336,1.6,59,2.0,75,0.4,14,0.1,5,0.1,2,0.377,0.111,0.131,False
203506,Victor Oladipo,72,33.0,2379.33,16.0,1153,4.8,345,3.9,282,1.6,116,0.8,54,0.438,0.348,0.224,False
1713,Vince Carter,60,16.8,1005.3533333333334,6.6,395,2.4,146,0.9,56,0.6,38,0.3,16,0.388,0.349,0.177,False
201961,Wayne Ellington,76,21.2,1614.9766666666667,7.7,586,2.3,174,1.1,83,0.6,48,0.1,5,0.389,0.358,0.172,False
202325,Wesley Johnson,80,20.8,1665.8116666666667,6.9,549,3.1,248,0.6,49,1.1,89,0.7,56,0.404,0.333,0.153,False
202083,Wesley Matthews,78,33.9,2644.3016666666667,12.5,977,3.1,238,1.9,151,1.0,78,0.2,17,0.388,0.36,0.171,False
203115,Will Barton,82,28.7,2353.3716666666664,14.4,1178,5.8,476,2.5,203,0.9,71,0.5,39,0.432,0.345,0.226,False
1626161,Willie Cauley-Stein,66,21.4,1411.545,7.0,463,5.3,352,0.6,37,0.7,47,1.0,66,0.563,0.0,0.131,False
203186,Willie Reed,39,10.9,425.6333333333333,4.7,182,3.1,122,0.3,10,0.2,6,0.8,30,0.571,0.0,0.175,False
204098,Xavier Munford,14,17.4,244.29333333333332,5.7,80,2.2,31,1.6,22,0.9,13,0.2,3,0.416,0.391,0.168,False
203897,Zach LaVine,82,28.0,2293.483333333333,14.0,1150,2.8,228,3.1,251,0.8,69,0.2,17,0.452,0.389,0.228,False
2216,Zach Randolph,68,29.7,2016.405,15.3,1040,7.8,529,2.1,142,0.6,43,0.2,13,0.475,0.231,0.247,False
2585,Zaza Pachulia,76,26.4,2004.1066666666666,8.6,650,9.4,718,1.7,128,0.8,64,0.3,22,0.466,0.0,0.163,False
